# parameters
version_bit_string:13816762181795971082,seed:5489,burn_in:100000,num_iter:1000000,stats_thin:1000,block_penalty:50,prior_rate_mean:1,window_size:50,partition_length:4001,overlap_length:200,pade_resolution:10,pade_max:1000,max_lk_start:0.001,max_lk_resolution:0.001,num_snps:12874,num_snp_partitions:3,num_samps:1000
# left_snp right_snp mean p0.025 p0.500 p0.975
274924 274925 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
274925 274953 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
274953 274960 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
274960 274989 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
274989 275004 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275004 275025 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275025 275029 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275029 275030 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275030 275091 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275091 275166 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275166 275182 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275182 275196 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275196 275208 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275208 275323 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275323 275354 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275354 275416 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275416 275635 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
275635 276005 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
276005 276104 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
276104 276567 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
276567 276628 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
276628 277224 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
277224 277233 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
277233 277328 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
277328 278050 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278050 278079 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278079 278151 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278151 278194 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278194 278531 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278531 278541 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278541 278549 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278549 278554 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278554 278555 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278555 278558 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278558 278560 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278560 278574 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278574 278576 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278576 278579 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278579 278583 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278583 278589 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278589 278598 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278598 278602 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278602 278613 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278613 278619 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278619 278620 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278620 278638 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278638 278640 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278640 278676 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278676 278767 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278767 278794 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278794 278804 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278804 278893 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278893 278948 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
278948 279304 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279304 279411 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279411 279422 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279422 279427 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279427 279434 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279434 279436 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279436 279445 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279445 279449 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279449 279450 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279450 279457 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279457 279458 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279458 279480 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279480 279492 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279492 279811 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279811 279822 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279822 279828 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279828 279846 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279846 279853 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
279853 280052 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280052 280081 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280081 280101 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280101 280103 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280103 280131 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280131 280733 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280733 280751 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280751 280796 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280796 280843 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280843 280858 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280858 280861 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280861 280897 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280897 280946 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280946 280950 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280950 280952 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280952 280956 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280956 280958 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280958 280959 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280959 280960 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280960 280962 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280962 280963 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280963 280964 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280964 280966 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280966 280967 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280967 280968 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280968 280969 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280969 280984 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
280984 281002 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281002 281066 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281066 281079 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281079 281151 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281151 281152 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281152 281175 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281175 281212 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281212 281223 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281223 281267 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281267 281292 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281292 281298 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281298 281299 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281299 281310 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281310 281318 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281318 281350 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281350 281368 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281368 281409 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281409 281416 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281416 281424 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281424 281430 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281430 281431 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281431 281439 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281439 281471 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281471 281477 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281477 281509 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281509 281551 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281551 281552 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281552 281554 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281554 281581 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281581 281597 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281597 281601 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281601 281603 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281603 281609 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281609 281611 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281611 281612 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281612 281618 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281618 281634 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281634 281635 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281635 281655 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281655 281661 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281661 281663 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281663 281668 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281668 281694 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281694 281711 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281711 281721 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281721 281742 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281742 281767 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281767 281769 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281769 281770 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281770 281771 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281771 281803 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281803 281826 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281826 281830 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281830 281840 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281840 281850 1.4574e-05 4.5535e-07 1.6712e-05 2.5004e-05
281850 281868 1.5700e-05 4.5535e-07 1.6712e-05 2.5013e-05
281868 281884 2.1050e-05 4.5535e-07 1.7384e-05 2.5082e-05
281884 281947 2.2918e-05 4.5535e-07 1.7384e-05 2.5119e-05
281947 281976 2.2918e-05 4.5535e-07 1.7384e-05 2.5119e-05
281976 281978 4.5240e-05 5.3246e-07 2.0183e-05 6.3144e-04
281978 281979 1.3039e-04 1.1718e-06 2.2947e-05 6.3888e-04
281979 281981 2.4327e-04 3.1686e-06 2.3931e-05 6.4049e-04
281981 281984 2.7700e-04 5.6515e-06 2.4441e-05 6.4049e-04
281984 281987 3.4926e-04 1.7443e-05 6.2665e-04 6.4251e-04
281987 281988 4.4824e-04 2.0574e-05 6.3171e-04 6.4391e-04
281988 281992 5.4478e-04 2.2832e-05 6.3311e-04 6.4392e-04
281992 281993 5.8970e-04 2.3182e-05 6.3337e-04 6.4392e-04
281993 282125 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282125 282127 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282127 282128 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282128 282129 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282129 282142 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282142 282146 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282146 282155 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282155 282169 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282169 282179 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282179 282191 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282191 282211 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282211 282215 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282215 282240 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282240 282242 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282242 282336 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282336 282338 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282338 282355 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282355 282363 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282363 282374 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282374 282375 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282375 282427 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282427 282512 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282512 282524 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282524 282525 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282525 282576 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282576 282599 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282599 282660 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282660 282678 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282678 282699 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282699 282776 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282776 282795 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282795 282803 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282803 282905 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282905 282950 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282950 282954 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282954 282967 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282967 282969 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282969 282999 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
282999 283024 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283024 283028 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283028 283035 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283035 283041 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283041 283211 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283211 283232 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283232 283260 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283260 283331 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283331 283332 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283332 283381 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283381 283445 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283445 283451 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283451 283470 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283470 283479 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283479 283488 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283488 283489 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283489 283493 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283493 283494 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283494 283499 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283499 283554 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283554 283555 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283555 283707 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283707 283883 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283883 283895 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283895 283897 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283897 283935 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
283935 284033 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284033 284137 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284137 284280 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284280 284319 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284319 284325 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284325 284326 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284326 284327 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284327 284333 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284333 284370 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284370 284408 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284408 284419 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284419 284457 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284457 284461 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284461 284482 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284482 284518 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284518 284710 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284710 284770 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284770 284835 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284835 284900 6.3440e-04 6.2541e-04 6.3386e-04 6.4732e-04
284900 284901 3.8978e-04 1.8422e-05 6.2975e-04 6.4393e-04
284901 284916 8.3925e-05 1.8380e-05 1.8789e-05 6.3336e-04
284916 284980 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
284980 285124 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285124 285133 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285133 285176 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285176 285188 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285188 285199 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285199 285275 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285275 285280 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285280 285358 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285358 285359 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285359 285424 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285424 285487 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285487 285567 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285567 285582 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285582 285653 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285653 285654 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285654 285752 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285752 285757 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285757 285758 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285758 285838 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
285838 286012 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286012 286049 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286049 286065 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286065 286073 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286073 286114 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286114 286180 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286180 286266 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286266 286299 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286299 286311 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286311 286402 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286402 286434 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286434 286463 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286463 286596 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286596 286599 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286599 286601 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286601 286632 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286632 286718 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286718 286759 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286759 286772 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286772 286809 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
286809 287219 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287219 287225 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287225 287265 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287265 287268 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287268 287269 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287269 287298 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287298 287365 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287365 287368 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287368 287370 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287370 287377 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287377 287422 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287422 287423 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287423 287439 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287439 287512 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287512 287539 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287539 287579 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287579 287583 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287583 287695 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287695 287728 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287728 287755 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287755 287842 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287842 287885 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287885 287934 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287934 287968 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287968 287996 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
287996 288078 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288078 288154 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288154 288196 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288196 288200 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288200 288207 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288207 288222 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288222 288344 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288344 288408 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288408 288435 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288435 288442 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288442 288448 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288448 288502 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288502 288595 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288595 288599 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288599 288603 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288603 288605 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288605 288606 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288606 288607 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288607 288611 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288611 288613 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288613 288614 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288614 288682 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288682 288733 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288733 288796 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288796 288887 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
288887 289010 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289010 289028 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289028 289033 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289033 289041 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289041 289042 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289042 289044 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289044 289045 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289045 289047 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289047 289048 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289048 289072 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289072 289073 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289073 289104 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289104 289111 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289111 289117 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289117 289211 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289211 289468 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289468 289572 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289572 289647 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289647 289649 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289649 289654 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289654 289693 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289693 289718 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
289718 289719 1.8875e-05 1.8360e-05 1.8743e-05 2.0299e-05
